file_number,nesting_depth,num_ids,num_classes,num_important,duplicate_selectors,total_rules,deep_nesting,long_selectors,overqualified_selectors,browser_specific_properties,total_properties,avg_properties_per_rule,inline_styles,unused_selectors,universal_selectors,excessive_specificity,vendor_prefixes,animation_usage,excessive_zindex,unused_media_queries,color_hex_usage,excessive_font_sizes
2996,0,748,8432,54,1040,3553,1,812,30,1633,4930,1.3871693866066404,1,1064,77,1939,1633,25,19,0,748,9
2997,0,118,1538,6,55,881,1,65,15,89,1003,1.13718820861678,0,53,83,138,89,8,11,0,118,3
2998,0,908,4118,10,139,2064,1,465,7,550,2101,1.0174334140435835,0,92,1,196,550,13,18,0,908,0
2999,0,28,3771,2,7,2384,1,52,2,53,425,0.17819706498951782,0,40,1,123,53,1,0,0,28,0
3000,0,28,3771,2,7,2384,1,52,2,53,425,0.17819706498951782,0,40,1,123,53,1,0,0,28,0
3001,0,594,7032,20,271,1780,1,1318,26,88,3820,2.1448624368332396,0,300,3,591,88,8,5,0,594,40
3002,0,1051,10704,396,349,4680,1,1284,29,2008,7305,1.5605639820551165,0,711,129,1447,2008,4,26,0,1051,25
3003,0,480,3621,63,76,1407,1,275,56,124,1175,0.8345170454545454,0,187,6,374,124,1,9,0,480,12
3004,0,45,1027,100,613,919,1,391,0,12,595,0.6467391304347826,0,43,3,378,12,0,0,0,45,0
3005,0,1,7591,0,10,7568,1,2,5,9,593,0.07834588452899986,0,2,3,5985,9,3,1,0,1,1
3006,0,325,5747,54,112,3635,1,326,3,146,2082,0.5726072607260726,0,149,147,908,146,9,7,0,325,4
3007,0,237,3381,524,432,1574,1,345,21,15,1408,0.893968253968254,0,318,8,569,15,2,0,0,237,15
3008,0,291,2919,12,80,975,1,461,5,60,1538,1.5758196721311475,0,147,19,116,60,37,2,0,291,3
3009,0,160,2224,1773,25,1564,1,42,2,43,655,0.4185303514376997,0,27,7,297,43,8,11,0,160,3
3010,0,79,1345,38,43,690,1,246,0,61,1459,2.1114327062228653,0,36,5,208,61,4,22,0,79,0
3011,0,391,5283,145,281,1943,1,924,6,178,3129,1.6095679012345678,0,134,11,450,178,16,15,0,391,7
3012,0,846,2862,17,180,1770,1,285,55,131,1799,1.0158102766798418,0,126,7,273,131,3,9,0,846,0
3013,0,533,4122,66,83,1513,1,300,60,136,1287,0.8500660501981506,0,219,6,386,136,1,9,0,533,12
3014,0,1374,6505,247,650,2760,1,706,144,77,4335,1.5700833031510322,0,510,28,1051,77,29,11,0,1374,50
3015,0,45,1568,133,13,1021,1,88,0,22,390,0.3816046966731898,0,8,19,240,22,1,6,0,45,10
3016,0,322,6890,95,148,3791,1,427,48,262,4587,1.2096518987341771,0,234,274,936,262,34,14,0,322,4
3017,0,282,2830,29,32,1694,1,464,16,88,1176,0.6938053097345133,0,313,380,410,88,5,4,0,282,3
3018,0,44,2252,0,35,143,1,83,1,0,26,0.18055555555555555,50,23,0,88,0,0,0,0,44,0
3019,0,157,1034,9,80,691,1,84,4,81,1701,2.458092485549133,0,77,1,196,81,3,1,0,157,3
3020,0,1177,6251,20,342,3133,1,2000,2,122,6104,1.9476707083599234,2,372,830,837,122,5,6,0,1177,2
3021,0,157,1441,9,74,616,1,287,17,28,1437,2.3290113452188006,0,138,3,209,28,0,0,0,157,5
3022,0,245,4100,105,93,2030,1,181,33,157,1255,0.6179222058099458,0,106,31,516,157,5,5,0,245,7
3023,0,144,2730,0,40,1934,1,111,4,91,809,0.41808785529715764,0,14,3,685,91,5,9,0,144,3
3024,0,533,4122,66,83,1513,1,300,60,136,1287,0.8500660501981506,0,219,6,386,136,1,9,0,533,12
3025,0,55,1465,5,11,893,1,272,8,41,594,0.6644295302013423,0,91,298,320,41,0,4,0,55,3
3026,0,54,1030,17,16,658,1,197,10,34,517,0.7845220030349014,0,92,217,222,34,0,4,0,54,3
3027,0,1125,11470,322,719,4997,1,1203,144,178,3784,0.7571028411364545,0,675,196,2012,178,7,21,0,1125,4
3028,0,528,4535,290,318,2186,1061,402,121,83,2178,0.9958847736625515,0,430,13,426,83,1,19,0,528,39
3029,0,1160,12852,1285,237,4725,1,1109,76,1255,4605,0.9743969530258146,0,517,156,1593,1255,9,22,0,1160,17
3030,0,1160,12852,1285,237,4725,1,1109,76,1255,4605,0.9743969530258146,0,517,156,1593,1255,9,22,0,1160,17
3031,0,544,7767,693,83,5639,1,151,5,171,2459,0.4359929078014184,0,55,138,2115,171,16,43,0,544,9
3032,0,300,3294,26,72,2106,1,265,16,105,1269,0.6022781205505457,0,91,220,634,105,8,5,0,300,4
3033,0,620,9223,656,293,4216,1,704,56,244,2995,0.7102205359260138,0,405,70,1563,244,32,43,0,620,10
3034,0,147,3419,55,446,2585,1,422,7,148,3888,1.5034802784222738,0,396,55,949,148,27,16,0,147,4
3035,0,609,5167,1292,93,2462,1,250,26,127,1994,0.8095818107998376,0,99,63,1244,127,5,21,0,609,0
3036,0,151,1000,10,34,732,1,141,110,57,661,0.9017735334242838,0,25,171,109,57,4,3,0,151,3
3037,0,14,104,0,10,40,40,4,2,0,78,1.9024390243902438,4,8,1,4,0,0,0,0,14,0
3038,0,9,1742,0,30,84,1,38,1,0,48,0.5647058823529412,90,29,0,46,0,0,0,0,9,0
3039,0,53,1039,14,228,865,1,324,20,4,1032,1.1916859122401848,0,160,19,395,4,17,2,0,53,0
3040,0,316,3249,9,186,1312,1,807,8,60,1793,1.3655750190403655,0,258,26,478,60,0,4,0,316,8
3041,0,44,2758,20,29,1999,1,309,23,4,227,0.1135,0,45,1,45,4,7,0,0,44,0
3042,0,0,352,0,86,88,1,0,0,0,440,4.943820224719101,0,0,0,0,0,0,0,0,0,0
3043,0,222,2294,39,137,1524,1,134,33,34,2178,1.4281967213114755,0,41,7,448,34,1,11,0,222,4
3044,0,86,2939,8,51,1196,1,338,24,46,869,0.7259816207184628,0,209,195,219,46,6,7,0,86,3
3045,0,533,4122,66,83,1513,1,300,60,136,1287,0.8500660501981506,0,219,6,386,136,1,9,0,533,12
3046,0,851,2050,476,93,1329,1,83,16,30,1965,1.4774436090225564,0,94,23,398,30,1,25,0,851,2
3047,0,67,3716,69,10,2637,1,43,4,291,803,0.3043972706595906,0,12,39,1505,291,0,9,0,67,6
3048,0,48,5129,0,3,23,1,12,1,0,68,2.8333333333333335,94,11,11,15,0,0,0,0,48,0
3049,0,418,2269,80,285,1633,1,269,17,43,2319,1.4192166462668299,0,230,13,469,43,4,15,0,418,8
3050,0,199,4464,49,53,2587,1,89,13,88,867,0.33500772797527045,0,19,60,855,88,15,9,0,199,8
3051,0,79,2387,28,33,1661,1,29,7,22,392,0.2358604091456077,0,12,86,605,22,7,2,0,79,25
3052,0,128,2852,19,109,1862,1,64,17,74,1043,0.559849704777241,0,26,63,682,74,0,19,0,128,7
3053,0,2069,8093,202,235,2718,1,1675,19,139,5654,2.0794409709452006,0,349,63,669,139,11,12,0,2069,5
3054,0,342,4087,17,488,2593,1,1227,41,79,3311,1.2764070932922127,0,380,783,860,79,19,9,0,342,1
3055,0,315,2673,0,227,724,1,363,8,49,1329,1.8331034482758621,0,304,9,602,49,0,0,0,315,3
3056,0,533,4036,66,83,1515,1,300,60,137,1292,0.8522427440633246,0,219,6,386,137,1,9,0,533,12
3057,0,163,2179,43,107,1433,1,214,13,45,1346,0.9386331938633193,0,148,188,335,45,11,11,0,163,3
3058,0,2048,13435,46,330,3424,1,1529,123,1261,5898,1.722043795620438,0,1224,1223,1498,1261,7,27,0,2048,8
3059,0,1,361,0,0,351,1,0,1,2,22,0.0625,0,0,0,0,2,0,0,0,1,0
3060,0,101,938,33,90,581,1,152,2,37,901,1.5481099656357389,0,121,1,195,37,3,9,0,101,6
3061,0,74,614,20,7,417,1,33,3,36,391,0.9354066985645934,0,20,2,19,36,1,9,0,74,3
3062,0,165,2213,38,246,786,1,243,21,12,801,1.0177890724269378,0,158,11,318,12,1,7,0,165,3
3063,0,0,130,0,123,126,1,0,0,0,626,4.929133858267717,0,0,0,0,0,0,0,0,0,0
3064,0,883,13495,150,713,6212,1,1149,182,739,6732,1.0835345243843555,0,1472,217,3064,739,85,8,0,883,49
3065,0,1233,9590,91,770,4400,1,430,56,285,6455,1.46671211088389,0,552,154,1326,285,5,12,0,1233,7
3066,0,1233,9590,91,770,4400,1,430,56,285,6455,1.46671211088389,0,552,154,1326,285,5,12,0,1233,7
3067,0,533,4036,66,83,1515,1,300,60,137,1292,0.8522427440633246,0,219,6,386,137,1,9,0,533,12
3068,0,134,2005,60,37,1165,1,255,12,29,1440,1.234991423670669,0,52,65,152,29,2,5,0,134,0
3069,0,865,7848,1002,253,2885,1,562,33,89,2608,0.9036729036729036,0,445,38,1397,89,9,15,0,865,15
3070,0,65,1549,13,3,388,1,178,3,10,667,1.7146529562982005,0,110,3,60,10,3,1,0,65,0
3071,0,446,5781,436,610,2421,1,551,24,69,2723,1.1242774566473988,0,278,83,773,69,2,3,0,446,23
3072,0,47,13572,4413,61,5483,1,662,38,90,2369,0.43198395331874545,0,238,13,3236,90,15,1,0,47,4
3073,0,142,4195,207,41,2480,1,293,11,125,1131,0.4558645707376058,0,93,145,383,125,14,9,0,142,3
3074,0,409,12908,104,289,3707,1,1481,196,64,3702,0.9983818770226537,0,724,62,2347,64,27,8,0,409,0
3075,0,170,1301,8,160,878,1,87,7,62,1683,1.9146757679180888,0,38,30,215,62,8,8,0,170,2
3076,0,242,2295,8,75,1838,1,73,7,83,942,0.5122349102773246,0,12,53,458,83,15,12,0,242,4
3077,0,623,5091,1031,84,2076,1,305,25,571,2013,0.9691863264323544,0,107,10,900,571,3,9,0,623,13
3078,0,0,826,2,105,582,1,123,0,240,918,1.5746140651801028,0,45,18,273,240,0,0,0,0,0
3079,0,47,3013,58,239,1318,1,676,18,165,1958,1.4844579226686885,0,116,124,433,165,10,1,0,47,0
3080,0,138,2857,45,37,1818,1,118,15,64,1056,0.5805387575590985,0,30,81,688,64,7,8,0,138,3
3081,0,184,1549,3,18,1027,1,78,104,24,646,0.6284046692607004,5,95,167,550,24,1,6,0,184,1
3082,0,748,5187,852,77,2115,1,329,25,78,1569,0.7414933837429112,0,120,37,945,78,3,8,0,748,9
3083,0,292,3358,203,79,2357,1,270,15,498,1757,0.7451229855810009,0,82,286,833,498,9,9,0,292,3
3084,0,122,2056,140,84,1406,1,75,18,98,928,0.6595593461265103,0,59,37,394,98,3,7,0,122,8
3085,0,57,2392,5,14,1532,1,96,11,32,511,0.3333333333333333,0,10,27,190,32,5,7,0,57,3
3086,0,63,3373,2310,901,2448,1,11,5,20,635,0.259289505920784,0,13,59,1791,20,0,10,0,63,0
3087,0,112,1084,3,22,404,1,290,8,8,506,1.2493827160493827,0,97,5,200,8,1,5,0,112,1
3088,0,0,170,0,83,85,1,0,0,0,500,5.813953488372093,0,0,0,0,0,0,0,0,0,0
3089,0,248,728,2,113,515,1,191,9,21,952,1.8449612403100775,0,133,4,226,21,2,10,0,248,0
3090,0,284,2229,60,59,951,1,134,9,39,683,0.717436974789916,0,166,8,289,39,7,4,0,284,2
3091,0,167,1069,0,82,544,1,235,39,17,655,1.201834862385321,0,19,1,143,17,1,0,0,167,0
3092,0,8,722,0,204,397,397,177,6,0,222,0.5577889447236181,42,25,0,12,0,0,0,0,8,0
3093,0,70,4308,56,33,69,37,15,15,88,390,5.571428571428571,39,15,0,16,88,0,0,0,70,0
3094,0,334,4356,52,151,3194,1,112,12,153,1711,0.5355242566510172,0,66,144,371,153,20,21,0,334,3
3095,0,188,4233,10,100,1165,1,205,67,226,1291,1.1072041166380788,0,234,96,251,226,4,12,0,188,6
3096,0,497,3720,67,75,1247,1,295,60,135,1292,1.0352564102564104,0,208,11,375,135,1,9,0,497,11
3097,0,241,3305,0,282,1248,1,278,48,24,1563,1.2514011208967173,0,293,0,558,24,10,7,0,241,0
3098,0,241,3305,0,282,1248,1,278,48,24,1563,1.2514011208967173,0,293,0,558,24,10,7,0,241,0
3099,0,425,2578,1784,42,1591,1,76,6,100,716,0.44974874371859297,0,73,25,369,100,5,19,0,425,6
3100,0,433,4932,176,369,3238,1,278,20,48,2056,0.6347638159925904,0,216,246,1017,48,3,6,0,433,4
3101,0,349,1415,95,11,557,1,98,3,12,1043,1.8691756272401434,0,115,4,121,12,0,18,0,349,12
3102,0,72,1108,0,154,539,1,173,4,27,858,1.5888888888888888,1,145,1,305,27,5,0,0,72,4
3103,0,368,4443,2,29,623,1,474,1,34,826,1.3237179487179487,0,347,0,290,34,0,3,0,368,0
3104,0,158,1636,23,11,437,1,194,6,18,822,1.8767123287671232,0,122,5,67,18,4,1,0,158,1
3105,0,497,3720,67,75,1247,1,295,60,135,1292,1.0352564102564104,0,208,11,375,135,1,9,0,497,11
3106,0,388,1950,4,196,1056,1,290,34,43,1944,1.8391674550614947,0,67,4,83,43,10,37,0,388,0
3107,0,271,3912,23,352,1517,1,481,10,109,2348,1.546772068511199,0,289,11,566,109,21,4,0,271,26
3108,0,441,5764,148,117,1905,1,772,76,187,2601,1.3646379853095487,0,654,19,937,187,1,9,0,441,11
3109,0,2157,9862,305,311,3970,1,1291,446,301,5373,1.353059682699572,0,878,4,1214,301,4,15,0,2157,24
3110,0,866,7683,1057,127,3849,1,369,31,687,2965,0.7701298701298701,0,168,35,1065,687,5,10,0,866,13
3111,0,149,1575,4,11,394,1,142,4,236,1141,2.8886075949367087,0,216,0,224,236,2,8,0,149,0
3112,0,8,1330,31,48,469,1,225,1,11,734,1.5617021276595744,0,37,91,150,11,2,0,0,8,0
3113,0,439,6683,108,96,3117,1,765,4,95,2752,0.8826170622193714,0,236,35,455,95,12,20,0,439,7
3114,0,193,3340,353,95,1934,1,146,26,58,1167,0.6031007751937985,0,95,64,698,58,0,7,0,193,8
3115,0,967,8272,104,159,3509,1,502,66,239,2709,0.7717948717948718,0,382,14,625,239,3,18,0,967,22
3116,0,497,3720,67,75,1247,1,295,60,135,1292,1.0352564102564104,0,208,11,375,135,1,9,0,497,11
3117,0,193,3340,353,95,1934,1,146,26,58,1167,0.6031007751937985,0,95,64,698,58,0,7,0,193,8
3118,0,473,4652,163,361,1965,1,460,35,232,2719,1.3830111902339777,2,341,63,475,232,0,13,0,473,8
3119,0,278,5216,36,531,1740,1,562,6,1006,3259,1.8719126938541069,0,309,22,1001,1006,75,18,0,278,7
3120,0,845,230,10,67,211,1,26,5,4,1931,9.108490566037736,0,15,5,91,4,22,2,0,845,1
3121,0,279,2080,15,138,815,1,249,21,27,1734,2.125,0,249,0,363,27,1,6,0,279,1
3122,0,42,809,7,149,570,1,162,17,8,958,1.6777583187390543,0,3,1,151,8,3,11,0,42,1
3123,0,710,7330,1132,128,3175,1,457,17,138,2967,0.9341939546599496,0,149,22,1211,138,12,0,0,710,4
3124,0,25,29,2,13,25,1,1,5,4,88,3.3846153846153846,0,1,1,1,4,0,0,0,25,0
3125,0,70,355,72,139,190,1,28,27,1,1137,5.952879581151833,0,6,4,14,1,0,1,0,70,0
3126,0,129,1983,37,751,1300,1,304,36,20,3942,3.0299769408147577,0,103,14,308,20,83,22,0,129,2
3127,0,497,3720,67,75,1247,1,295,60,135,1292,1.0352564102564104,0,208,11,375,135,1,9,0,497,11
3128,0,505,3150,22,53,1705,1,250,10,240,2119,1.242086752637749,0,99,10,150,240,2,7,0,505,2
3129,0,24,2058,2,83,1465,1,55,1,103,2156,1.470668485675307,0,32,19,107,103,18,3,0,24,4
3130,0,746,4197,562,174,2170,1,210,18,95,1597,0.7356057116536159,0,124,74,367,95,4,9,0,746,4
3131,0,734,4277,556,172,2215,1,207,18,94,1578,0.7120938628158845,0,123,74,358,94,4,9,0,734,4
3132,0,324,4831,2403,73,3150,1,58,12,141,1889,0.5994922246905744,0,43,23,2113,141,1,6,0,324,1
3133,0,196,1777,0,30,1355,1,30,6,32,1079,0.7957227138643068,0,28,30,338,32,0,13,0,196,5
3134,0,8,1459,263,10,221,1,146,0,50,490,2.2072072072072073,0,125,1544,127,50,1,0,0,8,1
3135,0,46,544,1,30,520,1,27,6,211,540,1.036468330134357,0,9,3,34,211,12,0,0,46,3
3136,0,4,1566,2,398,1402,1,418,26,13,1515,1.0798289379900214,0,51,32,401,13,11,21,0,4,0
3137,0,497,3720,67,75,1247,1,295,60,135,1292,1.0352564102564104,0,208,11,375,135,1,9,0,497,11
3138,0,226,3335,145,47,2570,1,125,14,24,771,0.2998833138856476,0,36,56,753,24,10,22,0,226,2
3139,0,303,1696,0,116,545,1,133,117,15,706,1.293040293040293,0,92,0,184,15,3,0,0,303,1
3140,0,84,667,1,84,572,1,41,2,32,1297,2.263525305410122,0,7,0,148,32,1,5,0,84,0
3141,0,170,2390,8,374,1179,1,301,7,29,1320,1.11864406779661,0,531,6,769,29,2,4,0,170,4
3142,0,965,1978,0,206,1396,1,496,87,288,3463,2.4788833214030066,0,192,35,918,288,20,0,0,965,0
3143,0,94,639,15,275,724,1,98,0,6,919,1.2675862068965518,0,8,7,249,6,0,2,0,94,8
3144,0,29107,2173,7,76,1699,4,1509,17,41,839,0.4935294117647059,0,17,3,374,41,25,3,0,29107,1
3145,0,19,24,0,2,25,1,4,0,15,50,1.9230769230769231,0,1,0,5,15,1,2,0,19,0
3146,0,947,10161,980,299,3662,1,780,29,1080,4543,1.2402402402402402,24,417,96,1167,1080,1,15,0,947,19
3147,0,194,1675,26,17,322,1,220,112,20,503,1.5572755417956656,0,231,26,224,20,0,2,0,194,3
3148,0,15,886,9,223,1002,1,82,1,51,1745,1.7397806580259223,0,8,0,224,51,6,0,0,15,0
3149,0,110,2955,17,110,2156,1,57,35,122,1152,0.5340751043115438,0,20,152,793,122,3,4,0,110,38
3150,0,402,116,0,0,6,1,1,2,0,2338,334.0,0,0,0,0,0,0,0,0,402,0
3151,-1,203,3928,0,410,515,15,73,53,3,167,0.3236434108527132,68,73,118,81,3,0,0,0,203,0
3152,0,462,4272,131,75,2700,1,138,33,116,1635,0.6053313587560163,0,137,118,746,116,10,9,0,462,28
3153,0,76,1259,5,214,770,1,269,3,35,692,0.8975356679636836,0,24,6,229,35,1,2,0,76,1
3154,0,304,3566,72,224,2598,1,133,13,216,1612,0.6202385532897268,0,79,118,887,216,29,5,0,304,3
3155,0,239,4021,106,529,2928,1,1258,58,279,6086,2.077842266985319,0,399,83,857,279,27,33,0,239,10
3156,0,562,3806,179,92,1355,1,259,16,152,1341,0.9889380530973452,0,149,2,384,152,1,11,0,562,12
3157,0,299,3012,34,20,1498,1,133,10,147,1159,0.7731821214142762,0,135,5,384,147,1,9,0,299,10
3158,0,10698,2866,179,40,1895,1,379,0,52,2104,1.109704641350211,0,3,163,769,52,12,11,0,10698,6
3159,0,99,2998,1,125,1350,1,73,0,155,2747,2.0333086602516652,0,140,47,246,155,13,3,0,99,0
3160,0,0,2056,2,0,2052,1,1,2,2,11,0.00535801266439357,0,1,1,0,2,0,0,0,0,0
3161,0,183,2236,13,31,1499,1,462,29,27,1133,0.7553333333333333,0,458,764,698,27,2,1,0,183,7
3162,0,44,1121,1,25,562,1,128,3,21,1115,1.980461811722913,0,56,0,201,21,0,4,0,44,0
3163,0,715,15826,1960,383,4638,1,1256,56,253,4755,1.0250053890924768,6,613,355,2152,253,2,19,0,715,4
3164,0,148,5467,189,202,3573,1,190,4,176,1683,0.47090095131505316,0,101,42,1648,176,13,11,0,148,3
3165,0,533,4134,66,83,1513,1,300,60,136,1287,0.8500660501981506,0,219,6,386,136,1,9,0,533,12
3166,0,213,1135,10,65,513,1,132,44,93,913,1.7762645914396886,1,104,19,143,93,2,11,0,213,0
3167,0,536,3070,625,183,1659,1,247,31,63,1615,0.9728915662650602,0,43,20,231,63,17,20,0,536,2
3168,0,19,24,0,2,25,1,4,0,15,50,1.9230769230769231,0,1,0,5,15,1,2,0,19,0
3169,0,1454,8175,13,95,4210,1,669,51,863,5828,1.383994300641178,0,195,62,678,863,42,16,0,1454,4
3170,0,1085,88,0,1,36,1,4,3,18,1259,34.027027027027025,0,4,0,0,18,0,0,0,1085,3
3171,0,102,2516,2,13,645,1,166,0,18,415,0.6424148606811145,0,97,6,75,18,0,0,0,102,2
3172,0,60,1756,32,67,1067,1,169,45,86,1741,1.6301498127340823,0,46,48,117,86,10,2,0,60,0
3173,0,109,1952,25,19,1523,1,20,2,68,511,0.3353018372703412,0,21,13,415,68,0,18,0,109,3
3174,0,532,4017,66,76,1510,1,294,60,147,1309,0.8663136995367307,0,219,7,386,147,1,9,0,532,12
3175,0,17,1447,5,260,1199,1,96,8,22,1466,1.2216666666666667,0,20,6,331,22,3,1,0,17,0
3176,0,115,988,4,58,634,1,112,6,30,1018,1.6031496062992125,0,19,5,55,30,1,4,0,115,3
3177,0,771,9148,2602,163,3972,1,428,55,189,3619,0.9108985653158822,0,246,151,2368,189,5,23,0,771,1
3178,0,35,2114,32,58,1410,1,79,3,73,730,0.517363571934798,0,46,113,603,73,1,5,0,35,3
3179,0,70,1977,33,41,1229,1,35,3,46,703,0.5715447154471545,0,8,245,1142,46,4,2,0,70,3
3180,0,142,724,5,21,399,1,122,2,79,1409,3.5225,0,30,117,52,79,3,2,0,142,0
3181,0,232,3374,26,27,866,1,509,21,19,790,0.9111880046136102,0,154,118,179,19,5,8,0,232,1
3182,0,473,4955,73,191,1695,1,649,18,107,2497,1.4722877358490567,1,521,40,929,107,4,22,0,473,4
3183,0,532,4017,66,76,1510,1,294,60,147,1309,0.8663136995367307,0,219,7,386,147,1,9,0,532,12
3184,0,56,1730,37,1,541,1,323,9,164,1630,3.007380073800738,0,136,1,142,164,0,6,0,56,1
3185,0,207,5080,22,518,3235,1,1721,147,98,2047,0.6325710754017305,4,784,1036,1735,98,18,2,0,207,1
3186,0,22,1305,1,20,1090,1,16,8,49,376,0.3446379468377635,0,17,5,495,49,1,5,0,22,3
3187,0,1304,10302,518,258,2750,1,693,78,139,2015,0.732460923300618,0,629,6,1101,139,4,11,0,1304,3
3188,0,98,2975,108,75,2861,1,42,3,112,891,0.3113207547169811,0,28,24,1290,112,4,10,0,98,15
3189,0,129,2804,73,52,2066,1,118,8,49,946,0.4576681180454765,0,107,170,697,49,2,8,0,129,13
3190,0,413,7085,84,1352,4795,1,659,52,287,5735,1.1957881567973312,0,206,68,1096,287,8,15,0,413,13
3191,0,193,1260,32,104,703,1,65,15,80,547,0.7769886363636364,0,135,8,149,80,0,17,0,193,4
3192,0,138,2335,43,31,1780,1,90,3,79,740,0.41549691184727683,0,34,83,573,79,3,8,0,138,29
3193,0,446,4509,1217,45,1808,1,229,7,907,1775,0.9812050856826976,0,93,4,920,907,0,4,0,446,2
3194,0,450,2515,8,275,1427,1,580,3,163,1854,1.2983193277310925,0,236,34,417,163,60,2,0,450,24
3195,0,111,2985,573,82,1196,1,59,9,190,709,0.5923141186299081,0,101,2,795,190,6,3,0,111,3
3196,0,446,2100,278,3,1578,1,41,21,79,1603,1.0151994933502217,0,25,4,67,79,1,4,0,446,5
3197,0,428,3306,194,179,1641,1,205,44,345,2333,1.420828258221681,0,153,9,678,345,4,18,0,428,8
3198,0,726,9153,1014,231,3242,1,654,37,228,3606,1.1119333950046253,0,345,100,1093,228,8,26,0,726,13
3199,0,472,4521,165,104,3382,1,381,11,166,1719,0.5081288796925806,0,92,370,805,166,19,10,0,472,25
3200,0,300,2016,4,110,820,1,345,0,114,1270,1.5468940316686968,0,107,153,146,114,2,6,0,300,6
3201,0,609,5167,1292,93,2462,1,250,26,127,1994,0.8095818107998376,0,99,63,1244,127,5,21,0,609,0
3202,0,142,2136,17,64,1178,1,455,2,120,2910,2.4681933842239188,0,50,688,1177,120,6,4,0,142,1
3203,0,253,1296,0,36,459,1,388,108,1,792,1.7217391304347827,0,27,0,36,1,0,0,0,253,0
3204,0,1934,3080,8,119,1406,1,600,60,92,4422,3.142857142857143,0,157,40,301,92,26,7,0,1934,4
3205,0,442,1924,255,3,1414,1,35,21,74,1599,1.130035335689046,0,22,4,59,74,1,4,0,442,5
3206,0,33,1703,0,2695,3814,3813,701,3,0,103,0.026998689384010486,7,404,6,367,0,0,0,0,33,0
3207,0,242,3251,634,199,1218,1,264,14,15,1083,0.8884331419196062,0,111,12,574,15,0,0,0,242,1
3208,0,551,2707,153,80,1949,1,207,50,75,1445,0.7410256410256411,0,84,103,484,75,12,11,0,551,10
3209,0,31,2968,26,297,1366,1,73,12,67,478,0.3496708119970739,0,153,3,956,67,0,3,0,31,8
3210,0,115,1857,16,24,1208,1,250,15,91,862,0.7129859387923904,0,209,292,451,91,4,4,0,115,3
3211,0,172,3892,62,80,2945,1,864,33,51,2357,0.8000678886625934,0,49,45,811,51,4,7,0,172,39
3212,0,532,4017,66,76,1510,1,294,60,147,1309,0.8663136995367307,0,219,7,386,147,1,9,0,532,12
3213,0,153,1133,1,85,653,1,149,0,76,1656,2.532110091743119,0,13,28,136,76,21,4,0,153,4
3214,0,142,2094,54,81,738,1,95,5,243,1516,2.051420838971583,0,214,3,277,243,3,14,0,142,0
3215,0,432,4301,258,514,2924,1,127,6,94,1177,0.4023931623931624,0,42,131,882,94,31,9,0,432,3
3216,0,84,2758,5,49,1970,1,29,14,73,878,0.4454591577879249,0,18,27,735,73,2,3,0,84,8
3217,0,146,2315,45,21,1456,1,212,13,19,911,0.6252573781743308,0,186,245,204,19,10,4,0,146,3
3218,0,138,189,0,33,136,1,7,12,17,1156,8.437956204379562,0,6,1,61,17,6,0,0,138,2
3219,0,229,4389,85,526,3613,1,1834,25,315,7179,1.9864416159380187,0,422,39,1497,315,18,35,0,229,12
3220,0,14822,2869,10,79,1319,1,1190,33,334,871,0.6598484848484848,0,69,0,156,334,12,1,0,14822,4
3221,0,144,3385,54,766,2352,1,483,38,74,2315,0.9838504037399065,0,130,22,844,74,4,6,0,144,1
3222,0,264,2572,37,87,1224,1,236,13,289,1607,1.3118367346938775,0,207,154,307,289,10,8,0,264,8
3223,0,555,4770,1364,129,2465,1,225,31,113,2615,1.0604217356042174,0,74,113,1285,113,5,15,0,555,0
3224,0,1,8,2,0,13,1,8,1,1,3,0.21428571428571427,0,2,0,12,1,0,0,0,1,0
3225,0,216,692,4,3,467,1,18,4,89,1334,2.8504273504273505,0,57,0,42,89,0,13,0,216,2
3226,0,146,4204,24,85,2509,1,76,27,114,1023,0.40756972111553785,0,14,34,710,114,13,12,0,146,4
3227,0,123,2449,62,26,1735,1,62,4,56,900,0.5184331797235023,0,37,66,442,56,3,16,0,123,3
3228,0,558,2348,86,65,1223,1,322,23,290,1879,1.5351307189542485,0,104,13,126,290,15,10,0,558,1
3229,0,275,3568,17,120,1381,1,52,6,50,3495,2.528943560057887,0,97,6,333,50,2,7,0,275,3
3230,0,69,869,14,13,289,1,110,2,24,469,1.6172413793103448,0,57,1,38,24,4,15,0,69,0
3231,0,24,1003,12,65,557,1,184,0,35,787,1.4103942652329748,0,88,15,207,35,3,0,0,24,6
3232,0,253,3446,157,58,2459,1,334,10,45,1122,0.4560975609756098,0,166,208,841,45,14,5,0,253,4
3233,0,422,5092,1661,130,2702,1,220,38,209,2979,1.1021087680355162,0,81,131,1380,209,5,15,0,422,0
3234,0,111,1763,21,53,1300,1,125,10,92,784,0.6026133743274404,0,110,120,496,92,4,9,0,111,12
3235,0,1342,10568,1645,194,3195,1,562,21,157,1918,0.600125156445557,0,151,56,1480,157,9,6,0,1342,21
3236,0,82,1882,17,23,1320,1,55,4,106,743,0.5624526873580621,0,29,13,511,106,3,9,0,82,6
3237,0,248,3182,428,118,2276,1,101,19,103,1261,0.5537988581466843,0,39,56,391,103,38,17,0,248,9
3238,0,1962,12328,1000,689,4875,1,1140,249,93,4558,0.9347826086956522,1,1038,93,2222,93,8,18,0,1962,10
3239,0,45,3820,0,259,509,1,139,1,0,247,0.4843137254901961,126,42,0,368,0,0,0,0,45,0
